0|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|\N|1|\N|\N
1|172.25.124.244|ManagedNetworkElement|181181_10.114.8.1|181181|185185|2015-07-16 13:25:14|16|7|3|2015|29|2015|13|25|2015-08-22 15:00:37|22|8|3|2015|34|2015|15|0|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|FOX072700PN|12.2(18)SXF7|10.114.8.1|Cisco_10.114.8.1|Unknown|Managed|2015-07-15 05:28:03|IOS| |1|15|60|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
18|172.25.124.244|ManagedNetworkElement|181200_172.23.222.108|181200|185591|2015-07-21 11:00:58|21|7|3|2015|30|2015|11|0|2015-08-14 15:00:40|14|8|3|2015|33|2015|15|0|Cisco ME 3800X Series Carrier Ethernet Switch Routers|Cisco ME 3800X-24FS-M Switch Router|Switches and Hubs|FOC1501X5JL|Unknown|172.23.222.108|Prime-ME3800-2|Unknown|Managed|2015-05-02 15:29:31|Unknown|CISCO-SJ|1|1|7|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
2|172.25.124.244|ManagedNetworkElement|181182_10.114.8.2|181182|185234|2015-07-16 13:25:47|16|7|3|2015|29|2015|13|25|2015-08-22 15:00:34|22|8|3|2015|34|2015|15|0|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|FOX072700PN|12.2(18)SXF7|10.114.8.2|Cisco_10.114.8.2|Unknown|Managed|2015-07-15 05:28:04|IOS| |1|15|60|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
4|172.25.124.244|ManagedNetworkElement|181185_10.114.8.6|181185|185332|2015-07-16 13:28:58|16|7|3|2015|29|2015|13|28|2015-08-22 15:00:30|22|8|3|2015|34|2015|15|0|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|FOX1752P0HE|15.4(3)S2|10.114.8.6|Cisco_10.114.8.6|Unknown|Managed|2015-07-09 12:21:14|IOS-XE| |1|9|6|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
5|172.25.124.244|ManagedNetworkElement|181186_10.114.8.9|181186|185333|2015-07-16 13:29:56|16|7|3|2015|29|2015|13|29|2015-08-22 15:00:18|22|8|3|2015|34|2015|15|0|Cisco ASR 901 10G Series Aggregation Services Routers|Cisco ASR901-6CZ-FT-A Router|Routers|CAT1751U02A|15.3(3)S4|10.114.8.9|Cisco_10.114.8.9|Unknown|Managed|2015-07-22 10:51:01|IOS| |1|1|16|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
6|172.25.124.244|ManagedNetworkElement|181187_10.114.8.13|181187|185334|2015-07-16 13:32:23|16|7|3|2015|29|2015|13|32|2015-08-22 15:00:20|22|8|3|2015|34|2015|15|0|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|FOC1503X0QZ|12.2(52)EY|10.114.8.13|Cisco_10.114.8.13|Unknown|Managed|2015-07-08 09:45:01|IOS| |1|1|5|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
3|172.25.124.244|ManagedNetworkElement|181183_10.114.8.3|181183|185283|2015-07-16 13:27:34|16|7|3|2015|29|2015|13|27|2015-08-23 15:01:12|23|8|3|2015|35|2015|15|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|FOX072700PN|12.2(18)SXF7|10.114.8.3|Cisco_10.114.8.3|Unknown|Managed|2015-07-15 05:28:03|IOS| |1|15|60|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
7|172.25.124.244|ManagedNetworkElement|181188_10.114.8.14|181188|185335|2015-07-16 13:33:02|16|7|3|2015|29|2015|13|33|2015-08-22 15:00:45|22|8|3|2015|34|2015|15|0|Cisco ME 3600X Series Ethernet Access Switches|Cisco ME 3600X-24FS-M Switch|Switches and Hubs|FOC1503X0QZ|12.2(52)EY|10.114.8.14|Cisco_10.114.8.14|Unknown|Managed|2015-07-08 09:45:01|IOS| |1|1|5|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
8|172.25.124.244|ManagedNetworkElement|181190_10.114.2.1|181190|185336|2015-07-16 14:16:43|16|7|3|2015|29|2015|14|16|2015-08-22 15:00:48|22|8|3|2015|34|2015|15|0|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|FOX072700PN|12.2(18)SXF7|10.114.2.1|Cisco_10.114.2.1|Unknown|Managed|2015-07-15 05:28:16|IOS| |1|15|60|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
9|172.25.124.244|ManagedNetworkElement|181191_10.114.2.2|181191|185385|2015-07-16 14:17:16|16|7|3|2015|29|2015|14|17|2015-08-22 15:00:50|22|8|3|2015|34|2015|15|0|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|FOX072700PN|12.2(18)SXF7|10.114.2.2|Cisco_10.114.2.2|Unknown|Managed|2015-07-15 05:28:17|IOS| |1|15|60|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
10|172.25.124.244|ManagedNetworkElement|181192_10.114.2.3|181192|185434|2015-07-16 14:17:51|16|7|3|2015|29|2015|14|17|2015-08-22 15:00:57|22|8|3|2015|34|2015|15|0|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|FOX072700PN|12.2(18)SXF7|10.114.2.3|Cisco_10.114.2.3|Unknown|Managed|2015-07-15 05:28:17|IOS| |1|15|60|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
11|172.25.124.244|ManagedNetworkElement|181193_10.114.2.4|181193|185483|2015-07-16 14:18:36|16|7|3|2015|29|2015|14|18|2015-08-23 15:01:13|23|8|3|2015|35|2015|15|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|FOX072700PN|12.2(18)SXF7|10.114.2.4|Cisco_10.114.2.4|Unknown|Managed|2015-07-15 05:28:17|IOS| |1|15|60|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
12|172.25.124.244|ManagedNetworkElement|181194_10.114.2.5|181194|185532|2015-07-16 14:19:47|16|7|3|2015|29|2015|14|19|2015-08-23 15:01:12|23|8|3|2015|35|2015|15|1|Cisco 7600 Series Routers|Cisco 7609 Router|Routers|FOX072700PN|12.2(18)SXF7|10.114.2.5|Cisco_10.114.2.5|Unknown|Managed|2015-07-15 05:28:17|IOS| |1|15|60|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
13|172.25.124.244|ManagedNetworkElement|181195_172.23.222.223|181195|185581|2015-07-20 13:50:26|20|7|3|2015|30|2015|13|50|2015-08-24 15:21:00|24|8|3|2015|35|2015|15|21|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|FOX1316GFA1, FOX1318G5WJ|5.1.3[Default]|172.23.222.223|prime-asr9k-cluster|Unknown|Managed|2015-05-02 15:31:27|IOS XR|CISCO-SJ|3|37|60|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
14|172.25.124.244|RouterClusterMember|181195_172.23.222.223|0|185582|2015-07-20 13:50:26|20|7|3|2015|30|2015|13|50|2015-08-24 15:21:00|24|8|3|2015|35|2015|15|21|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|FOX1316GFA1|5.1.3[Default]|172.23.222.223|Chassis 0-duplicate : prime-asr9k-cluster|NA|NA|2015-05-02 15:31:27|XR|CISCO-SJ|NA|NA|NA|prime-asr9k-cluster|172.23.222.223|NA|NA|NA|172.23.222.223|Primary|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
15|172.25.124.244|RouterClusterMember|181195_172.23.222.223|0|185583|2015-07-20 13:50:26|20|7|3|2015|30|2015|13|50|2015-08-24 15:21:00|24|8|3|2015|35|2015|15|21|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|FOX1318G5WJ|5.1.3[Default]|172.23.222.223|Chassis 1 : prime-asr9k-cluster|NA|NA|2015-05-02 15:31:27|XR|CISCO-SJ|NA|NA|NA|prime-asr9k-cluster|172.23.222.223|NA|NA|NA|172.23.222.223|Backup|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
16|172.25.124.244|Satellite|181195_172.23.222.223|0|185584|2015-07-20 13:50:26|20|7|3|2015|30|2015|13|50|2015-08-24 15:21:00|24|8|3|2015|35|2015|15|21|Cisco ASR 9000 Series Aggregation Services Routers|Cisco ASR 9006 Router|Routers|CAT1802U1QD|322.6|3.3.4.101|Satellite 101 : 172.23.222.223|50:1c:bf:10:59:50|NA|2015-05-02 15:31:27|IOS XR|Unknown|Unknown|Unknown|44|prime-asr9k-cluster|172.23.222.223|ASR9000V|101|322.6|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
19|172.25.124.244|ManagedNetworkElement|4771782_10.114.8.5|4771782|9470510|2015-08-17 13:15:03|17|8|3|2015|34|2015|13|15|2015-08-23 15:01:13|23|8|3|2015|35|2015|15|1|Cisco ASR 900 Series Aggregation Services Routers|Cisco ASR 903 Router|Routers|FOX1752P0HE|15.4(3)S2|10.114.8.5|Cisco_10.114.8.5|Unknown|Managed|2015-07-09 12:21:13|IOS-XE| |1|9|6|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
17|172.25.124.244|ManagedNetworkElement|181198_172.23.222.191|181198|185585|2015-07-21 10:59:51|21|7|3|2015|30|2015|10|59|2015-08-24 15:01:06|24|8|3|2015|35|2015|15|1|Cisco ASR 901 Series Aggregation Services Routers|Cisco ASR 901-C Router|Routers|CAT1549U01Y|15.3(3)S|172.23.222.191|prime-asr901-2|Unknown|Managed|2015-07-30 02:54:15|IOS|Unknown|1|1|13|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
20|172.25.124.244|ManagedNetworkElement|4771783_172.25.124.196|4771783|9470511|2015-08-17 14:25:19|17|8|3|2015|34|2015|14|25|2015-08-24 15:02:30|24|8|3|2015|35|2015|15|2|Cisco Catalyst 3850 Series Ethernet Stackable Switch|Cisco Catalyst 3850 48P 10/100/1000 PoE+ Ports Layer 2/Layer 3 Ethernet Stackable Switch|Switches and Hubs|FOC1906U1C4|03.06.00E|172.25.124.196|C3850-196|Unknown|Managed|2015-05-08 07:16:35|Unknown|Unknown|1|2|48|NA|NA|NA|NA|NA|NA|NA|0|2014-01-01 00:00:00|1|1899-12-31|2199-12-31
